id,n_of_groups,gym,health,food,active,unhealthy,no_group,gym_time,health_time,active_time,food_time,unhealthy_time
3601,9.0,True,True,False,True,False,False,9,11,-1,10,-1
3602,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3603,6.0,True,True,False,True,False,False,10,9,-1,10,-1
3604,2.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3605,4.0,False,False,True,True,True,False,-1,-1,14,13,14
3606,5.0,False,True,False,False,False,False,-1,13,-1,-1,-1
3607,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3608,4.0,False,False,False,True,True,False,-1,-1,-1,12,13
3609,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3610,7.0,False,True,False,True,False,False,-1,9,-1,11,-1
3611,3.0,True,False,False,False,False,False,11,-1,-1,-1,-1
3612,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3613,6.0,False,False,True,False,True,False,-1,-1,10,-1,10
3614,5.0,False,True,False,False,False,False,-1,11,-1,-1,-1
3615,5.0,True,False,False,False,False,False,9,-1,-1,-1,-1
3616,3.0,False,True,False,False,False,False,-1,12,-1,-1,-1
3617,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3618,6.0,True,False,False,True,False,False,12,-1,-1,12,-1
3619,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3620,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3621,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3622,5.0,False,True,True,False,False,False,-1,10,10,-1,-1
3623,6.0,True,True,False,True,False,False,15,12,-1,9,-1
3624,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3625,5.0,True,True,True,True,False,False,8,11,7,10,-1
3626,3.0,False,True,False,True,False,False,-1,9,-1,11,-1
3627,1.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3628,2.0,False,False,False,True,False,False,-1,-1,-1,12,-1
3629,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3630,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3631,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3632,4.0,False,False,True,False,True,False,-1,-1,11,-1,11
3633,6.0,False,False,False,True,True,False,-1,-1,-1,11,13
3634,5.0,False,False,False,True,False,False,-1,-1,-1,9,-1
3635,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3636,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3637,6.0,False,False,True,False,False,False,-1,-1,10,-1,-1
3638,0.0,,,,,,True,-1,-1,-1,-1,-1
3639,5.0,True,False,False,True,False,False,10,-1,-1,9,-1
3640,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3641,2.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3642,7.0,True,False,False,True,False,False,10,-1,-1,12,-1
3643,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3644,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3645,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3646,6.0,False,False,True,True,False,False,-1,-1,10,12,-1
3647,5.0,False,False,False,True,True,False,-1,-1,-1,10,12
3648,3.0,False,False,False,False,True,False,-1,-1,-1,-1,11
3649,7.0,True,False,False,True,False,False,10,-1,-1,10,-1
3650,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3651,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3652,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3653,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3654,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3655,3.0,False,False,True,False,False,False,-1,-1,11,-1,-1
3656,0.0,,,,,,True,-1,-1,-1,-1,-1
3657,8.0,False,False,False,True,False,False,-1,-1,-1,9,-1
3658,6.0,False,True,False,True,False,False,-1,10,-1,11,-1
3659,7.0,True,True,False,True,False,False,13,8,-1,10,-1
3660,8.0,True,False,False,True,False,False,10,-1,-1,10,-1
3661,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3662,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3663,5.0,True,False,False,True,False,False,10,-1,-1,11,-1
3664,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3665,5.0,True,True,True,True,False,False,9,12,9,10,-1
3666,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3667,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3668,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3669,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3670,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3671,5.0,False,False,False,True,False,False,-1,-1,-1,12,-1
3672,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3673,3.0,False,False,True,False,False,False,-1,-1,10,-1,-1
3674,10.0,True,True,False,True,False,False,12,12,-1,11,-1
3675,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3676,7.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3677,2.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3678,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3679,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3680,1.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3681,4.0,True,True,False,True,False,False,10,10,-1,11,-1
3682,8.0,True,True,False,True,False,False,10,11,-1,10,-1
3683,8.0,True,False,True,False,False,False,11,-1,12,-1,-1
3684,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3685,5.0,True,False,False,False,False,False,12,-1,-1,-1,-1
3686,3.0,False,True,False,False,False,False,-1,12,-1,-1,-1
3687,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3688,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3689,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3690,4.0,False,False,True,False,False,False,-1,-1,14,-1,-1
3691,4.0,False,True,False,False,False,False,-1,11,-1,-1,-1
3692,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3693,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3694,7.0,True,True,False,True,False,False,12,12,-1,10,-1
3695,4.0,True,True,False,True,False,False,12,13,-1,11,-1
3696,2.0,False,False,True,False,False,False,-1,-1,15,-1,-1
3697,9.0,True,True,False,True,False,False,10,9,-1,10,-1
3698,2.0,False,False,False,True,False,False,-1,-1,-1,12,-1
3699,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3700,1.0,False,True,False,False,False,False,-1,11,-1,-1,-1
3701,4.0,False,False,True,True,True,False,-1,-1,14,9,14
3702,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3703,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3704,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3705,6.0,False,True,False,True,False,False,-1,9,-1,10,-1
3706,5.0,True,True,False,False,False,False,10,9,-1,-1,-1
3707,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3708,6.0,True,True,False,True,False,False,11,9,-1,12,-1
3709,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3710,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3711,6.0,False,True,False,False,False,False,-1,11,-1,-1,-1
3712,6.0,False,True,False,False,False,False,-1,11,-1,-1,-1
3713,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3714,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3715,9.0,True,True,False,True,False,False,12,11,-1,11,-1
3716,5.0,True,False,True,True,False,False,10,-1,11,11,-1
3717,9.0,False,True,True,True,False,False,-1,10,11,11,-1
3718,4.0,True,True,True,False,False,False,9,9,11,-1,-1
3719,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3720,4.0,False,True,False,True,False,False,-1,12,-1,10,-1
3721,0.0,,,,,,True,-1,-1,-1,-1,-1
3722,0.0,,,,,,True,-1,-1,-1,-1,-1
3723,7.0,False,True,False,False,True,False,-1,10,-1,-1,9
3724,3.0,True,False,False,False,False,False,12,-1,-1,-1,-1
3725,5.0,False,False,True,True,False,False,-1,-1,13,10,-1
3726,6.0,False,False,False,True,False,False,-1,-1,-1,9,-1
3727,4.0,True,False,False,True,False,False,10,-1,-1,7,-1
3728,6.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3729,4.0,False,False,True,False,False,False,-1,-1,13,-1,-1
3730,3.0,False,False,True,False,True,False,-1,-1,10,-1,10
3731,5.0,True,False,True,True,False,False,12,-1,12,11,-1
3732,5.0,True,True,False,False,False,False,12,10,-1,-1,-1
3733,7.0,True,True,False,True,False,False,12,11,-1,12,-1
3734,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3735,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3736,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3737,5.0,False,True,False,False,False,False,-1,12,-1,-1,-1
3738,3.0,False,False,True,False,False,False,-1,-1,12,-1,-1
3739,4.0,True,False,False,True,False,False,10,-1,-1,11,-1
3740,7.0,True,True,False,True,False,False,9,10,-1,10,-1
3741,6.0,False,True,False,True,False,False,-1,12,-1,10,-1
3742,5.0,False,False,True,False,False,False,-1,-1,13,-1,-1
3743,6.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3744,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3745,6.0,True,False,False,False,False,False,12,-1,-1,-1,-1
3746,2.0,False,False,False,False,True,False,-1,-1,-1,-1,13
3747,5.0,False,True,False,False,False,False,-1,9,-1,-1,-1
3748,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3749,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3750,5.0,True,False,False,True,False,False,9,-1,-1,12,-1
3751,8.0,False,True,False,True,False,False,-1,12,-1,11,-1
3752,7.0,False,False,True,True,False,False,-1,-1,11,12,-1
3753,6.0,False,True,False,True,False,False,-1,12,-1,10,-1
3754,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3755,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3756,5.0,True,False,False,False,False,False,12,-1,-1,-1,-1
3757,5.0,False,False,True,False,False,False,-1,-1,11,-1,-1
3758,7.0,True,False,False,True,False,False,9,-1,-1,13,-1
3759,4.0,False,True,False,True,False,False,-1,7,-1,12,-1
3760,5.0,False,False,True,False,False,False,-1,-1,10,-1,-1
3761,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3762,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3763,4.0,False,True,False,False,False,False,-1,9,-1,-1,-1
3764,5.0,True,True,False,False,False,False,11,10,-1,-1,-1
3765,6.0,True,True,True,False,False,False,14,10,12,-1,-1
3766,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3767,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3768,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3769,5.0,False,False,True,True,False,False,-1,-1,12,12,-1
3770,5.0,False,False,True,True,False,False,-1,-1,11,12,-1
3771,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3772,3.0,False,False,True,False,False,False,-1,-1,9,-1,-1
3773,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3774,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3775,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3776,3.0,True,False,False,False,False,False,11,-1,-1,-1,-1
3777,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3778,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3779,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3780,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3781,4.0,False,False,True,False,False,False,-1,-1,9,-1,-1
3782,5.0,False,True,False,True,False,False,-1,8,-1,13,-1
3783,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3784,0.0,,,,,,True,-1,-1,-1,-1,-1
3785,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3786,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3787,5.0,False,False,False,True,True,False,-1,-1,-1,10,10
3788,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3789,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3790,5.0,False,False,False,True,False,False,-1,-1,-1,9,-1
3791,2.0,True,False,False,False,False,False,11,-1,-1,-1,-1
3792,4.0,False,True,True,True,False,False,-1,10,8,11,-1
3793,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
3794,7.0,False,False,True,False,False,False,-1,-1,11,-1,-1
3795,3.0,False,False,True,False,False,False,-1,-1,10,-1,-1
3796,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3797,4.0,False,False,False,True,False,False,-1,-1,-1,13,-1
3798,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3799,1.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3800,4.0,False,False,False,False,True,False,-1,-1,-1,-1,10
3801,6.0,False,False,True,False,False,False,-1,-1,10,-1,-1
3802,6.0,False,True,False,True,False,False,-1,10,-1,15,-1
3803,0.0,,,,,,True,-1,-1,-1,-1,-1
3804,5.0,True,True,False,False,False,False,9,12,-1,-1,-1
3805,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3806,8.0,True,True,False,True,False,False,11,12,-1,10,-1
3807,4.0,False,False,True,False,False,False,-1,-1,11,-1,-1
3808,5.0,False,False,False,True,False,False,-1,-1,-1,12,-1
3809,8.0,True,True,False,True,False,False,13,12,-1,9,-1
3810,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3811,6.0,False,False,True,True,False,False,-1,-1,11,10,-1
3812,2.0,True,False,False,True,False,False,13,-1,-1,10,-1
3813,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3814,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3815,4.0,False,False,True,False,False,False,-1,-1,12,-1,-1
3816,2.0,False,False,True,False,False,False,-1,-1,12,-1,-1
3817,3.0,False,False,True,False,False,False,-1,-1,8,-1,-1
3818,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3819,0.0,,,,,,True,-1,-1,-1,-1,-1
3820,2.0,False,True,False,False,False,False,-1,10,-1,-1,-1
3821,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3822,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3823,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3824,6.0,False,True,False,False,False,False,-1,14,-1,-1,-1
3825,5.0,False,True,False,True,False,False,-1,10,-1,12,-1
3826,2.0,False,False,False,True,False,False,-1,-1,-1,9,-1
3827,6.0,True,False,False,False,False,False,10,-1,-1,-1,-1
3828,5.0,False,True,False,True,False,False,-1,10,-1,11,-1
3829,0.0,,,,,,True,-1,-1,-1,-1,-1
3830,2.0,False,True,False,True,False,False,-1,11,-1,10,-1
3831,4.0,True,True,False,True,False,False,12,12,-1,8,-1
3832,7.0,False,True,False,True,False,False,-1,8,-1,10,-1
3833,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3834,2.0,False,False,False,True,False,False,-1,-1,-1,9,-1
3835,4.0,False,True,False,False,False,False,-1,12,-1,-1,-1
3836,5.0,False,True,False,True,False,False,-1,11,-1,11,-1
3837,5.0,False,False,False,True,False,False,-1,-1,-1,13,-1
3838,4.0,True,False,False,False,False,False,9,-1,-1,-1,-1
3839,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3840,4.0,False,False,True,False,False,False,-1,-1,12,-1,-1
3841,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3842,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3843,5.0,True,False,False,True,False,False,11,-1,-1,12,-1
3844,4.0,False,True,False,True,False,False,-1,9,-1,9,-1
3845,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3846,3.0,True,False,False,False,False,False,10,-1,-1,-1,-1
3847,2.0,True,False,False,False,False,False,9,-1,-1,-1,-1
3848,9.0,False,True,False,True,False,False,-1,9,-1,9,-1
3849,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3850,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3851,0.0,,,,,,True,-1,-1,-1,-1,-1
3852,6.0,False,True,False,True,False,False,-1,9,-1,9,-1
3853,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3854,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3855,4.0,False,False,True,False,True,False,-1,-1,14,-1,14
3856,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3857,2.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3858,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3859,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3860,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3861,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3862,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3863,9.0,False,True,False,True,False,False,-1,12,-1,10,-1
3864,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3865,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3866,7.0,True,True,False,True,False,False,10,9,-1,12,-1
3867,7.0,True,True,False,False,False,False,9,9,-1,-1,-1
3868,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3869,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3870,8.0,False,True,False,True,False,False,-1,11,-1,11,-1
3871,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3872,5.0,False,True,False,False,False,False,-1,14,-1,-1,-1
3873,3.0,False,False,True,False,False,False,-1,-1,10,-1,-1
3874,2.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3875,6.0,False,False,True,True,False,False,-1,-1,14,10,-1
3876,3.0,False,False,True,False,False,False,-1,-1,12,-1,-1
3877,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3878,3.0,False,True,False,False,False,False,-1,11,-1,-1,-1
3879,4.0,False,False,True,False,False,False,-1,-1,12,-1,-1
3880,4.0,False,False,False,True,False,False,-1,-1,-1,13,-1
3881,4.0,False,True,False,True,False,False,-1,9,-1,9,-1
3882,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3883,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3884,7.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3885,4.0,False,False,True,False,False,False,-1,-1,12,-1,-1
3886,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3887,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3888,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3889,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3890,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3891,6.0,False,True,False,True,False,False,-1,10,-1,12,-1
3892,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3893,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3894,8.0,True,False,True,True,False,False,12,-1,11,12,-1
3895,4.0,False,False,True,False,False,False,-1,-1,9,-1,-1
3896,6.0,False,False,True,True,False,False,-1,-1,10,10,-1
3897,7.0,False,True,False,True,False,False,-1,11,-1,10,-1
3898,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3899,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3900,0.0,,,,,,True,-1,-1,-1,-1,-1
3901,4.0,False,False,True,False,True,False,-1,-1,10,-1,13
3902,3.0,True,False,False,False,False,False,10,-1,-1,-1,-1
3903,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3904,2.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3905,6.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3906,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3907,4.0,True,True,False,False,False,False,13,12,-1,-1,-1
3908,3.0,False,False,False,False,True,False,-1,-1,-1,-1,13
3909,3.0,False,False,True,False,False,False,-1,-1,9,-1,-1
3910,4.0,False,False,False,False,True,False,-1,-1,-1,-1,13
3911,9.0,False,True,True,True,False,False,-1,9,10,10,-1
3912,6.0,True,True,False,False,False,False,11,11,-1,-1,-1
3913,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3914,5.0,True,False,False,True,False,False,10,-1,-1,11,-1
3915,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3916,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3917,1.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3918,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3919,1.0,False,True,False,False,False,False,-1,9,-1,-1,-1
3920,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3921,2.0,False,False,False,True,False,False,-1,-1,-1,12,-1
3922,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3923,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
3924,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3925,5.0,True,False,False,False,False,False,13,-1,-1,-1,-1
3926,6.0,False,False,False,False,True,False,-1,-1,-1,-1,11
3927,2.0,False,False,False,True,False,False,-1,-1,-1,12,-1
3928,4.0,False,False,False,True,False,False,-1,-1,-1,8,-1
3929,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
3930,7.0,False,True,True,True,False,False,-1,11,9,9,-1
3931,5.0,False,True,False,False,False,False,-1,10,-1,-1,-1
3932,4.0,False,False,True,False,False,False,-1,-1,10,-1,-1
3933,5.0,False,False,True,False,False,False,-1,-1,10,-1,-1
3934,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
3935,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3936,7.0,True,False,True,False,False,False,11,-1,11,-1,-1
3937,6.0,False,True,False,False,False,False,-1,10,-1,-1,-1
3938,6.0,False,False,False,True,False,False,-1,-1,-1,10,-1
3939,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3940,6.0,True,True,False,False,False,False,10,11,-1,-1,-1
3941,6.0,True,False,False,True,False,False,10,-1,-1,10,-1
3942,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
3943,4.0,False,False,True,False,False,False,-1,-1,11,-1,-1
